"country","name","capacity_mw","primary_fuel","commissioningYear","age","generation_kwh","emissions_co2_tonne","heat_rate_btu_per_kwh","co2_lb_per_mmbtu","fuel_consumption_btu"
"USA","Wygen 2",95,"Coal",2008,13,819591000,940031.979,10935.8801267949,230.735483397509,8962948929000
"USA","Mustang Station Unit 4",510,"Gas",2006,15,430678000,284440.476,11113.3561129196,130.742311518862,4786277984000
"USA","Harry D Mattison Gas Plant",348,"Gas",2007,14,52360000,38133.5,12344.6734148205,129.792651884664,646367100000
"USA","Quail Run Energy Center",548,"Gas",2002,19,527128000,261670.088,8352.85934915239,130.74512573352,4403026043000
"USA","Colorado Bend Energy Center",580,"Gas",2002,19,2246177000,1095080.526,8203.63915889086,130.742929365637,18426825595000
"USA","Hunlock Unit 4",44,"Gas",2000,21,4983000,2598.13,8771.73730684327,130.76967795174,43709567000
"USA","Treasure Coast Energy Center",410,"Gas",2008,13,1903047000,802686.595,7097.41887509872,130.743088403272,13506721698000
"USA","West County Energy Center",4263,"Gas",2009,12,21131943000,8191236.409,6520.47524115506,130.783652000966,137790311129000
"USA","Spindle Hill Energy Center",420,"Gas",2007,14,127048000,81834.019,10837.6773424218,130.753255740954,1376905231000
"USA","Plum Point Energy Station",720,"Coal",2010,11,3838379000,4007903.933,10179.1152179084,225.67429752056,39071302091000
"USA","Hobbs Generating Station",663,"Gas",2008,13,3312843000,1452481.073,7377.57031437952,130.743151963756,24440732173000
"USA","Russell City Energy Center",655,"Gas",2013,8,823781000,344524.999,7037.40505546984,130.743197284486,5797280574000
"USA","McGrath Peaker",49,"Gas",2012,9,54589000,26755.975,8247.0969792449,130.748652617274,450200777000
"USA","Grapeland Peaker",59,"Gas",2007,14,29141000,14844.518,8571.53676950002,130.745165187342,249783153000
"USA","Mira Loma Peaker",49,"Gas",2007,14,31303000,14841.668,7978.00335431109,130.745038552578,249735439000
"USA","Barre Peaker",49,"Gas",2007,14,41773000,19901.312,8016.78713523089,130.739966990902,334885249000
"USA","Center Peaker",59,"Gas",2007,14,29094000,14828.503,8576.65391489654,130.737046617584,249529169000
"USA","Gateway Generating Station",619,"Gas",2009,12,2860126000,1223486.595,7198.12694930223,130.742633479993,20587550039000
"USA","Marshfield Utilities Gas Plant",60,"Gas",2011,10,1718000,1002.392,9812.89813736903,130.809661727316,16858559000
"USA","Black Mountain Generating Station",120,"Gas",2008,13,60165000,33134.594,9267.70358181667,130.733918475563,557591386000
"USA","Emporia Energy Center",729,"Gas",2008,13,324663000,200588.789,10396.549209488,130.739652520538,3375374856000
"USA","Jonesboro City Water & Light Plant",222,"Gas",1999,22,47395000,30113.1,10770.1213208144,129.785156192606,510449900000
"USA","Colusa Generating Station",711,"Gas",2010,11,2573302000,1080531.804,7065.63965519787,130.742863557582,18182024656000
"USA","PPS Power Plant No 1",120,"Gas",2010,11,27442000,16426.97,10073.2188980395,130.736276978886,276429273000
"USA","John W Turk Jr Power Plant",609,"Coal",2012,9,4681612000,4385377.169,8931.39263655339,230.735826248677,41813314944000
"USA","Niland Gas Turbine Plant",120,"Gas",2008,13,79153000,41298.732,8779.35543820196,130.746293675228,694912321000
"USA","Wygen III",116,"Coal",2010,11,852471000,937421.5,10484.884116879,230.735459508985,8938059648000
"USA","San Jacinto County Peaking Facility",170,"Gas",2001,20,186513000,130723.796,11793.6244497703,130.743747674182,2199664277000
"USA","Hardin County Peaking Facility",172,"Gas",2001,20,77486000,54478.925,11830.7742947113,130.741902055377,916719377000
"USA","Culbertson Generation Station",91,"Gas",2010,11,51799000,28671.953,9314.2768972374,130.740287811624,482470229000
"USA","Dry Fork Station",483,"Coal",2011,10,3557363000,3618571.051,9698.75735172374,230.736078648365,34502000549000
"USA","Deer Creek Station",324,"Gas",2012,9,577874000,267025.224,7775.43703298643,130.74256627687,4493222900000
"USA","Sandy Creek Energy Station",1008,"Coal",2013,8,6709172000,6682291.101,9508.22259229604,230.451641358989,63792300786000
"USA","Waterbury Generation",96,"Gas",2009,12,41035000,16272.691,6649.7609845254,131.196299411761,272872942000
"USA","Midway Peaking LLC",138,"Gas",2009,12,80122000,44496.519,9345.04661640997,130.742102347221,748743825000
"USA","Longview Power Plant",807,"Coal",2011,10,5224787000,4575737.837,8535.8206076152,225.719950013338,44597844545000
"USA","Winchester Power Park",240,"Gas",2010,11,68174000,33574.776,8286.57627541291,130.750059798217,564929051000
"USA","Spiritwood Station",106,"Coal",2014,7,0,549640.014,Inf,214.866508254679,5627717603000
"USA","Kleen Energy Systems Project",693,"Gas",2011,10,4100892000,1697822.512,6937.82222062907,131.284504566752,28451259642000
"USA","Greenland Energy Center",610,"Gas",2011,10,264476000,160498.684,10211.4680840606,130.743378848942,2700688233000
"USA","Panoche Energy Center",432,"Gas",2009,12,623560000,301382.282,8132.88067707999,130.742790137731,5071339075000
"USA","Cedar Bayou 4",534,"Gas",2009,12,970118000,643085.982,11154.4997845623,130.742583228546,10821181022000
"USA","Bear Garden",559,"Gas",2011,10,3277143000,1363561.231,6997.20640112439,130.82093487562,22930845977000
"USA","Virginia City Hybrid Energy Center",668,"Coal",2012,9,0,3479478.723,Inf,225.893598944911,33886985848000
"USA","CPV St Charles Energy Center",746,"Gas",2017,4,3322439000,1569402.691,7948.43297469118,130.74302871034,26408183704000
"USA","Dave Gates Generating Station",201,"Gas",2011,10,259149000,188963.734,12268.8172171222,130.752171231355,3179451713000
"USA","Orange Grove Peaking Facility",118,"Gas",2010,11,54470000,28074.822,8671.91935010097,130.757643977003,472359447000
"USA","Coolidge Generation Station",720,"Gas",2011,10,201704000,98929.212,8253.11270475548,130.741945727303,1664685845000
"USA","West Deptford Energy Station",754,"Gas",2014,7,4762812000,1994596.659,7046.85588996584,130.743148350106,33562849795000
"USA","Bayonne Energy Center",512,"Gas",2012,9,709914000,369547.781,8721.82097408982,131.304729942986,6191742815000
"USA","Pueblo Airport Generating Station",540,"Gas",2012,9,933756000,580009.062,10453.7558912607,130.722907819479,9761257286000
"USA","El Cajon Energy Center",49,"Gas",2010,11,17700000,8830.309,8394.00361581921,130.754355288222,148573864000
"USA","Canyon Power Plant",200,"Gas",2011,10,186534000,100493.718,9065.47767163091,130.741330190873,1691019812000
"USA","Langley Gulch Power Plant",318,"Gas",2012,9,1456455000,556920.253,6434.31293311499,130.742396943941,9371287243000
"USA","Cleveland Cnty Generating Facility",1472,"Gas",2012,9,922443000,530081.072,9647.03637406322,131.048339395837,8898841174000
"USA","Ratcliffe",839,"Gas",2014,7,3883775000,2173973.525,9677.12252254572,127.255520061264,37583766525000
"USA","Ivanpah 2",133,"Solar",2013,8,0,23862.4,Inf,129.782177140837,4.04503e+11
"USA","Ivanpah 1",133,"Solar",2013,8,0,24710.4,Inf,129.811573058123,4.18783e+11
"USA","Ivanpah 3",133,"Solar",2013,8,0,23910.6,Inf,129.795966709189,4.05277e+11
"USA","Gainesville Renewable Energy Center",116,"Biomass",2013,8,406985000,600689.662,14151.206894603,229.456811831087,5759328938000
"USA","Marsh Landing Generating Station",828,"Gas",2013,8,198801000,120197.559,10173.7818622643,130.742667826613,2022558008000
"USA","Garrison Energy Center LLC",361,"Gas",2015,6,1813284000,735125.034,6821.61741017954,130.746690739343,12369529704000
"USA","Sentinel Energy Center, LLC",800,"Gas",2013,8,603211000,285958.788,7976.91458544357,130.744050103832,4811762624000
"USA","Mariposa Energy Project",196,"Gas",2012,9,169262000,88045.784,8753.09509517789,130.740496783221,1481566382000
"USA","Walnut Creek Energy Park",500,"Gas",2013,8,432042000,193979.934,7554.96421181274,130.743801641347,3264061848000
"USA","Pio Pico Energy Center",441,"Gas",2016,5,224921000,100736.657,7536.41202466644,130.742135928408,1695097329000
"USA","Algonquin Power Sanger LLC",73,"Gas",1990,31,20676000,12494.082,10169.4476687947,130.72635241019,210263500000
"USA","Cheyenne Prairie Generating Station",140,"Gas",2014,7,100160000,58454.668,9820.13670127796,130.746487309811,983584892000
"USA","Woodbridge Energy Center",795,"Gas",2015,6,5057019000,1913915.606,6368.43800784612,130.74285175115,32205312006000
"USA","Wabash Valley Power IGCC",304,"Gas",1953,68,55897000,34535.009,10396.3947975741,130.740755794497,581127280000
"USA","Antelope Station",162,"Gas",2011,10,111288000,63654.499,9624.79800158148,130.741006470471,1071124520000
"USA","Pioneer Generating Station",288,"Gas",2013,8,153073000,89971.018,9890.66900759768,130.737764028036,1513994377000
"USA","Lonesome Creek Station",300,"Gas",2013,8,368998000,231655.001,10563.5964178668,130.746041275727,3897945951000
"USA","Lodi Energy Center",288,"Gas",2012,9,497501000,312897.771,10583.1610167618,130.742199957669,5265133189000
"USA","Panda Temple Power Station",1606,"Gas",2014,7,3492517000,1539632.943,7417.96627475256,130.74241192893,25907373320000
"USA","Panda Sherman Power Station",803,"Gas",2014,7,3039648000,1320910.64,7312.30357034762,130.743050125018,22226828923000
"USA","Burgess BioPower",75,"Biomass",2013,8,548806000,767548.845,13398.2864327285,229.646903829746,7353059984000
"USA","Newark Energy Center",735,"Gas",2015,6,4336596000,1697732.762,6587.55639400119,130.743076286639,28567570708000
"USA","Delano Energy Center",48,"Gas",2013,8,21638000,12854.237,9996.23195304557,130.742125879237,216298467000
"USA","Rothschild Biomass Cogen Facility",57,"Biomass",2013,8,0,396820.533,Inf,229.128069034193,3810118840000
"USA","Clayville",73,"Gas",2015,6,113965000,58470.092,8633.28981704909,130.740048839911,983892874000
"USA","Marshalltown Generating Station",704,"Gas",2017,4,1467501000,625791.451,7175.58801731651,130.742385547681,10530182591000
"USA","Brunswick County Power Station",1470,"Gas",2016,5,8344621000,3382514.758,6820.96853206395,130.740372651793,56918397253000
"USA","La Luz Energy Center",84,"Gas",2015,6,13377000,6382.871,8029.17530088959,130.740180755542,107406278000
"USA","Charles D. Lamb Energy Center",122,"Gas",2015,6,48553000,37234.667,12904.1256564991,130.74512428745,626534013000
"USA","W.A. Parish Carbon Capture Plant",102,"Gas",2013,8,474976000,352612.233,12491.7243397561,130.745273576207,5933269260000
"USA","Panda Liberty Generation Plant",870,"Gas",2016,5,5927408000,2323731.557,6596.67004852711,130.743182626306,39101154819000
"USA","Panda Patriot Generation Plant",870,"Gas",2016,5,6352948000,2551056.258,6756.9357351894,130.742753749928,42926461365000
"USA","Lansing BWL REO Town Plant",98,"Gas",2013,8,447813000,227574.465,8551.38809056459,130.741329707276,3829422755000
"USA","Ector County Energy Center",358,"Gas",2015,6,260909000,167437.806,10798.6016695476,130.743354541679,2817452363000
"USA","LEPA Unit No. 1",74,"Gas",2016,5,233860000,110345.75,7939.58735995895,130.744796868122,1856751900000
"USA","Carty Generating Station",500,"Gas",2016,5,2446229000,993866.261,6836.51413706566,130.743107169494,16723679141000
"USA","Montana Power Station",524,"Gas",2015,6,1070107000,564735.121,8880.11845170623,130.743923757746,9502676916000
"USA","Stonewall",812,"Gas",2017,4,3472473000,1452870.5,7040.30839980613,130.74317435245,24447280830000
"USA","Holland Energy Park",149,"Gas",2017,4,345116000,146629.046,7149.37026391126,130.740398980633,2467362068000
"USA","Oregon Clean Energy Center",1061,"Gas",2017,4,2778313000,1080717.149,6545.39052439376,130.742862535982,18185143584000
"USA","Carroll County Energy",831,"Gas",2017,4,431657000,184096.076,7176.58196670041,130.740690671391,3097821842000
"USA","Wolf Hollow II",1231,"Gas",2017,4,3831708000,1505816.45,6612.77691645606,130.74299831329,25338230213000
"USA","Alpine Power Plant",452,"Gas",2016,5,497169000,349878.5,11923.7359931935,129.844495681669,5928111900000
"USA","Colorado Bend II",1228,"Gas",2017,4,3200176000,1286050.408,6762.19999212543,130.743105856515,21640230122000
"USA","Albany Green Energy",54,"Biomass",2017,4,0,376078.689,Inf,240.332044513918,3442625046000
